movie_id,title,movie_rating,release_date,run_time,meta_score,imdb_rating,box_office
2057,Aladdin,G,1992-11-25,90.0,0.0,8.0,504050219.0
2058,Sister Act,PG,1992-05-29,100.0,0.0,6.4,231605150.0
2059,Alien 3,R,1992-05-22,114.0,0.0,6.5,159814498.0
2060,Death Becomes Her,PG-13,1992-07-31,104.0,0.0,6.6,149022650.0
2061,Far and Away,PG-13,1992-05-22,140.0,0.0,6.6,137783840.0
2062,The Crying Game,R,1993-02-19,112.0,0.0,7.3,62548947.0
2063,Howards End,PG,1993-02-26,142.0,0.0,7.4,26341736.0
2064,Under Siege,R,1992-10-09,103.0,0.0,6.5,156563139.0
2065,Deep Cover,R,1992-04-15,107.0,0.0,6.9,16639799.0
2066,Single White Female,R,1992-08-14,107.0,0.0,6.4,48017402.0
2067,Cool World,PG-13,1992-07-10,102.0,0.0,4.9,14110589.0
2068,Glengarry Glen Ross,R,1992-10-02,100.0,0.0,7.7,10725228.0
2069,Wayne's World,PG-13,1992-02-14,94.0,0.0,7.0,183097323.0
2070,Army of Darkness,R,1993-02-19,81.0,0.0,7.5,11502976.0
2071,A River Runs Through It,PG,1992-10-30,123.0,0.0,7.2,43440294.0
2072,Twin Peaks: Fire Walk with Me,R,1992-08-28,134.0,0.0,7.3,4184990.0
2073,Of Mice and Men,PG-13,1992-10-02,115.0,0.0,7.5,5471088.0
2074,Beethoven,PG,1992-04-03,87.0,0.0,5.7,147214049.0
2075,Universal Soldier,R,1992-07-10,102.0,0.0,6.0,36299898.0
2076,Buffy the Vampire Slayer,PG-13,1992-07-31,86.0,0.0,5.7,16624456.0
2077,Sleepwalkers,R,1992-04-10,91.0,0.0,5.3,30524763.0
2078,Chaplin,PG-13,1993-01-08,143.0,0.0,7.5,9493259.0
2079,The Lover,R,1992-10-30,115.0,0.0,6.9,5013090.0
2080,Home Alone 2: Lost in New York,PG,1992-11-20,120.0,0.0,6.8,358994850.0
2081,The Hand That Rocks the Cradle,R,1992-01-10,110.0,0.0,6.6,88036683.0
2082,Newsies,PG,1992-04-10,121.0,0.0,6.9,2819485.0
2083,Malcolm X,PG-13,1992-11-18,202.0,0.0,7.7,48169910.0
2084,Patriot Games,R,1992-06-05,117.0,0.0,6.9,178051587.0
2085,Dead Alive,R,1993-02-12,104.0,0.0,7.5,242623.0
2086,Poison Ivy,R,1992-05-08,93.0,0.0,5.4,1829804.0
2087,Sneakers,PG-13,1992-09-11,126.0,0.0,7.1,105232691.0
2088,The Lawnmower Man,R,1992-03-06,108.0,0.0,5.4,32100816.0
2089,The Player,R,1992-05-08,124.0,0.0,7.5,21706101.0
2090,Encino Man,PG,1992-05-22,88.0,0.0,5.8,40693477.0
2091,White Men Can't Jump,R,1992-03-27,115.0,0.0,6.8,90753806.0
2092,Lethal Weapon 3,R,1992-05-15,118.0,0.0,6.7,321731527.0
2093,American Me,R,1992-03-13,125.0,0.0,7.2,13086430.0
2094,El Mariachi,R,1993-02-26,81.0,0.0,6.9,2040920.0
2095,Bitter Moon,R,1994-03-18,139.0,0.0,7.2,1862805.0
2096,Pet Sematary II,R,1992-08-28,100.0,0.0,4.9,17092453.0
2097,Bad Lieutenant,NC-17,1992-12-17,96.0,0.0,7.1,2038916.0
2098,Singles,PG-13,1992-09-18,99.0,0.0,6.7,18471850.0
2099,FernGully: The Last Rainforest,G,1992-04-10,76.0,0.0,6.5,32710894.0
2100,HouseSitter,PG,1992-06-12,102.0,0.0,6.1,94900635.0
2101,School Ties,PG-13,1992-09-18,106.0,0.0,6.9,14715067.0
2102,Hoffa,R,1992-12-25,140.0,0.0,6.6,29302121.0
2103,Juice,R,1992-01-17,95.0,0.0,7.1,20146880.0
2104,Damage,R,1993-01-22,111.0,0.0,6.8,7532911.0
2105,Forever Young,PG,1992-12-16,102.0,0.0,6.3,127956187.0
2106,Man Bites Dog,NC-17,1993-01-15,95.0,0.0,7.5,205569.0
2107,3 Ninjas,PG,1992-08-07,84.0,0.0,5.3,29000301.0
2108,Hellraiser III: Hell on Earth,R,1992-09-11,97.0,0.0,5.5,12534961.0
2109,Body of Evidence,R,1993-01-15,99.0,0.0,4.5,13273595.0
2110,"Honey, I Blew Up the Kid",PG,1992-07-17,89.0,0.0,4.9,58662452.0
2111,Captain Ron,PG-13,1992-09-18,100.0,0.0,5.8,22518097.0
2112,The Cutting Edge,PG,1992-03-27,101.0,0.0,6.9,25105517.0
2113,Passenger 57,R,1992-11-06,84.0,0.0,5.9,44065653.0
2114,"Jamón, Jamón",R,1994-02-04,95.0,0.0,6.4,0.0
2115,Children of the Corn II: the Final Sacrifice,R,1993-01-29,92.0,0.0,4.3,6980986.0
2116,Ladybugs,PG-13,1992-03-27,90.0,0.0,5.5,14796494.0
2117,Radio Flyer,PG-13,1992-02-21,114.0,0.0,7.0,4651977.0
2118,Strictly Ballroom,PG,1993-02-12,94.0,0.0,7.2,11749595.0
2119,Raising Cain,R,1992-08-07,92.0,0.0,6.1,37170057.0
2120,Orlando,PG-13,1993-06-09,94.0,0.0,7.2,5378172.0
2121,Gladiator,R,1992-03-06,101.0,0.0,6.5,9223441.0
2122,Split Second,R,1992-05-01,90.0,0.0,6.2,5430822.0
2123,Tom and Jerry: The Movie,G,1993-07-30,84.0,0.0,5.4,3560469.0
2124,Toys,PG-13,1992-12-18,118.0,0.0,5.1,23278931.0
2125,Romper Stomper,R,1992-11-12,94.0,0.0,6.8,175340.0
2126,1492: Conquest of Paradise,PG-13,1992-10-09,154.0,0.0,6.5,7191399.0
2127,Pure Country,PG,1992-10-23,112.0,0.0,7.0,15164458.0
2128,Boomerang,R,1992-07-01,117.0,0.0,5.5,131052444.0
2129,The Power of One,PG-13,1992-03-27,127.0,0.0,7.2,2827107.0
2130,Dr. Giggles,R,1992-10-23,95.0,0.0,5.2,8403433.0
2131,Sidekicks,PG,1993-04-30,101.0,0.0,5.1,17180393.0
2132,Medicine Man,PG-13,1992-02-07,106.0,0.0,6.0,45500797.0
2133,Honeymoon in Vegas,PG-13,1992-08-28,96.0,0.0,5.8,35208854.0
2134,Thunderheart,R,1992-04-03,119.0,0.0,6.8,22660758.0
2135,Stop! Or My Mom Will Shoot,PG-13,1992-02-21,87.0,0.0,4.3,70611210.0
2136,Innocent Blood,R,1992-09-25,112.0,0.0,6.2,4943279.0
2137,Unlawful Entry,R,1992-06-26,111.0,0.0,6.3,57138719.0
2138,Lorenzo's Oil,PG-13,1993-01-29,129.0,0.0,7.3,7286388.0
2139,Final Analysis,R,1992-02-07,124.0,0.0,5.9,28590665.0
2140,One False Move,R,1992-05-08,105.0,0.0,7.1,1543112.0
2141,Stay Tuned,PG,1992-08-14,88.0,0.0,6.2,10736401.0
2142,Consenting Adults,R,1992-10-16,99.0,0.0,5.7,21591728.0
2143,Fortress,R,1993-09-03,95.0,0.0,5.9,6739141.0
2144,Once Upon a Crime...,PG,1992-03-06,94.0,0.0,5.9,8669847.0
2145,Mom and Dad Save the World,PG,1992-07-24,88.0,0.0,5.4,2034470.0
2146,Supercop,R,1992-07-04,91.0,0.0,6.9,16270600.0
2147,Jennifer 8,R,1992-11-06,124.0,0.0,6.3,11390479.0
2148,Bébé's Kids,PG-13,1992-07-31,72.0,0.0,5.8,8442162.0
2149,Memoirs of an Invisible Man,PG-13,1992-02-28,99.0,0.0,6.0,14358033.0
2150,Peter's Friends,R,1992-12-25,101.0,0.0,7.0,4058564.0
2151,Freejack,R,1992-01-17,110.0,0.0,5.4,17129026.0
2152,Como agua para chocolate,R,1993-05-28,105.0,0.0,7.1,21744201.0
2153,Leap of Faith,PG-13,1992-12-18,108.0,0.0,6.1,23369283.0
2154,Noises Off...,PG-13,1992-03-20,101.0,0.0,7.5,2280148.0
2155,Class Act,PG-13,1992-06-05,98.0,0.0,6.1,13272113.0
2156,Diggstown,R,1992-08-14,98.0,0.0,7.0,4836637.0
2157,Indochine,PG-13,1992-12-23,160.0,0.0,7.1,5603158.0
2158,Nemesis,R,1992-12-26,95.0,0.0,5.4,2001124.0
2159,Kuffs,PG-13,1992-01-10,102.0,0.0,5.9,21142815.0
2160,Shining Through,R,1992-01-31,132.0,0.0,6.4,43838238.0
2161,Mo' Money,R,1992-07-24,89.0,0.0,5.5,40227006.0
2162,Husbands and Wives,R,1992-09-18,108.0,0.0,7.5,10555619.0
2163,Trespass,R,1992-12-25,101.0,0.0,6.3,13249535.0
2164,Love Potion No. 9,PG-13,1992-11-13,92.0,0.0,5.7,754935.0
2165,Rapid Fire,R,1992-08-21,95.0,0.0,6.3,14356479.0
2166,Wind,PG-13,1992-09-11,126.0,0.0,6.4,5519569.0
2167,Hero,PG-13,1992-10-02,119.0,0.0,6.5,19507345.0
2168,South Central,R,1992-09-18,98.0,0.0,6.8,1373196.0
2169,The Muppet Christmas Carol,G,1992-12-11,85.0,0.0,7.7,32574382.0
2170,Un Coeur en Hiver,,1993-06-04,105.0,0.0,7.6,1605437.0
2171,Tokyo Decadence,NC-17,1993-04-30,112.0,0.0,6.0,277845.0
2172,Mr. Baseball,PG-13,1992-10-02,108.0,0.0,6.0,20883046.0
2173,Love Crimes,R,1992-01-24,90.0,0.0,4.2,2287928.0
2174,Naked Killer,R,1995-08-04,89.0,0.0,6.0,0.0
2175,CrissCross,R,1992-05-08,100.0,0.0,5.8,3052738.0
2176,Waterland,R,1992-10-30,95.0,0.0,6.6,1100218.0
2177,The Distinguished Gentleman,R,1992-12-04,112.0,0.0,5.9,46666502.0
2178,White Sands,R,1992-04-24,101.0,0.0,6.0,9011574.0
2179,Belle Epoque,R,1994-02-25,109.0,0.0,7.1,5418216.0
2180,Swoon,R,1992-09-25,93.0,0.0,6.7,0.0
2181,Knight Moves,R,1993-01-22,116.0,0.0,6.1,923418.0
2182,Light Sleeper,R,1992-03-13,103.0,0.0,6.8,1055987.0
2183,A Midnight Clear,R,1992-04-24,108.0,0.0,7.2,1526697.0
2184,Bob Roberts,R,1992-09-04,102.0,0.0,7.0,4479470.0
2185,Sarafina!,PG-13,1992-09-25,117.0,0.0,6.3,7306242.0
2186,For a Lost Soldier,Unrated,1993-05-07,92.0,0.0,7.5,0.0
2187,In the Soup,R,1992-08-13,93.0,0.0,7.1,256249.0
2188,A Stranger Among Us,PG-13,1992-07-17,110.0,0.0,5.6,12282994.0
2189,Where the Day Takes You,R,1992-09-11,105.0,0.0,6.6,390152.0
2190,Passion Fish,R,1992-12-11,135.0,0.0,7.4,4814619.0
2191,That Night,PG-13,1993-08-06,89.0,0.0,6.6,20194.0
2192,Gas Food Lodging,R,1992-07-10,101.0,0.0,6.6,1342613.0
2193,American Heart,R,1993-05-07,113.0,0.0,6.7,384048.0
2194,The Babe,PG,1992-04-17,115.0,0.0,5.9,19930973.0
2195,La sentinelle,,1998-10-16,139.0,0.0,6.6,0.0
2196,Christopher Columbus: The Discovery,PG-13,1992-08-21,120.0,0.0,4.5,8251071.0
2197,Claire of the Moon,Unrated,1993-10-21,107.0,0.0,5.1,0.0
2198,Prelude to a Kiss,PG-13,1992-07-10,105.0,0.0,5.6,22697691.0
2199,The Best Intentions,Not Rated,1992-07-10,182.0,0.0,7.8,1253106.0
2200,The Public Eye,R,1992-10-16,99.0,0.0,6.5,3067917.0
2201,Article 99,R,1992-03-13,100.0,0.0,6.1,6375979.0
2202,The Mambo Kings,R,1992-02-28,104.0,0.0,6.4,6742168.0
2203,Into the West,PG,1993-09-17,97.0,0.0,7.0,4790801.0
2204,The Playboys,PG-13,1992-04-22,117.0,0.0,6.3,4906900.0
2205,City of Joy,PG-13,1992-04-17,132.0,0.0,6.5,14683921.0
2206,Straight Talk,PG,1992-04-03,91.0,0.0,5.8,21202099.0
2207,Qing shao nian nuo zha,Not Rated,1994-08-04,106.0,0.0,7.6,28791.0
2208,Love Field,PG-13,1993-02-12,105.0,0.0,6.6,1014726.0
2209,Mr. Saturday Night,R,1992-09-25,119.0,0.0,5.9,13351357.0
2210,Twin Dragons,PG-13,1999-04-09,104.0,0.0,6.5,8359717.0
2211,Aces: Iron Eagle III,R,1992-06-12,98.0,0.0,3.7,2517600.0
2212,The Living End,Unrated,1992-08-21,81.0,0.0,6.5,692585.0
2213,Simple Men,R,1992-11-06,105.0,0.0,7.2,143010.0
2214,Guncrazy,R,1993-09-09,97.0,0.0,5.5,114516.0
2215,Folks!,PG-13,1992-05-01,107.0,0.0,5.7,6132924.0
2216,Léolo,Not Rated,1993-04-02,107.0,0.0,7.5,611703.0
2217,Night and the City,R,1992-10-23,105.0,0.0,5.8,6202756.0
2218,Whispers in the Dark,R,1992-08-07,103.0,0.0,5.6,11124511.0
2219,Zebrahead,R,1992-10-23,100.0,0.0,6.3,1557771.0
2220,Hyenas,Not Rated,2019-04-26,110.0,0.0,7.4,24672.0
2221,A Tale of Winter,Not Rated,1992-01-29,114.0,0.0,7.3,52431.0
2222,Man Trouble,PG-13,1992-07-17,100.0,0.0,4.7,4096030.0
2223,Laws of Gravity,R,1993-08-20,100.0,0.0,6.8,0.0
2224,Brain Donors,PG,1992-04-17,80.0,0.0,7.1,918239.0
2225,Out on a Limb,PG,1992-09-04,93.0,0.0,5.3,1659542.0
2226,Tetsuo II: Body Hammer,R,1997-08-15,83.0,0.0,6.4,0.0
2227,Traces of Red,R,1992-11-11,105.0,0.0,5.2,3206714.0
2228,Storyville,R,1992-09-30,113.0,0.0,5.8,422503.0
2229,Rescue Me,PG-13,1993-12-03,99.0,0.0,5.2,0.0
2230,Map of the Human Heart,R,1993-05-14,109.0,0.0,7.1,2806881.0
2231,Ruby Cairo,PG-13,1993-10-29,90.0,0.0,5.0,608866.0
2232,The Waterdance,R,1992-05-13,106.0,0.0,6.8,1723319.0
2233,Year of the Comet,PG-13,1992-04-24,91.0,0.0,5.8,2791515.0
2234,This Is My Life,PG-13,1992-02-21,105.0,0.0,6.1,2922094.0
2235,Mistress,R,1992-07-24,110.0,0.0,5.4,1102469.0
2236,Passed Away,PG-13,1992-04-24,96.0,0.0,5.8,4030793.0
2237,Blame It on the Bellboy,PG-13,1992-03-06,78.0,0.0,5.5,3104545.0
2238,Leaving Normal,R,1992-04-29,110.0,0.0,6.6,1514114.0
2239,House of Angels,R,1993-08-06,127.0,0.0,6.4,9481984.0
2240,The Long Day Closes,PG,1993-05-28,85.0,0.0,7.4,22765.0
2241,Once Upon a Time in China III,R,1993-02-11,109.0,0.0,6.8,0.0
2242,Shadow of the Wolf,PG-13,1993-03-05,112.0,0.0,5.7,1434174.0
2243,The Gun in Betty Lou's Handbag,PG-13,1992-08-21,89.0,0.0,5.1,3721911.0
2244,Tombstone,R,1993-12-25,130.0,0.0,7.8,56505065.0
2245,The Sandlot,PG,1993-04-07,101.0,0.0,7.8,34348443.0
2246,Jurassic Park,PG-13,1993-06-11,127.0,0.0,8.1,1033928303.0
2247,Dazed and Confused,R,1993-09-24,102.0,0.0,7.6,7993039.0
2248,Schindler's List,R,1994-02-04,195.0,0.0,8.9,322161245.0
2249,True Romance,R,1993-09-10,119.0,0.0,7.9,13088850.0
2250,Naked,Not Rated,1994-02-04,132.0,0.0,7.8,1769305.0
2251,Robin Hood: Men in Tights,PG-13,1993-07-28,104.0,0.0,6.7,35739755.0
2252,A Bronx Tale,R,1993-10-01,121.0,0.0,7.8,17287898.0
2253,What's Eating Gilbert Grape,PG-13,1994-03-04,118.0,0.0,7.7,10032765.0
2254,Hocus Pocus,PG,1993-07-16,96.0,0.0,6.9,44947705.0
2255,Carlito's Way,R,1993-11-12,144.0,0.0,7.9,63848322.0
2256,Mrs. Doubtfire,PG-13,1993-11-24,125.0,0.0,7.0,441286195.0
2257,The Fugitive,PG-13,1993-08-06,130.0,0.0,7.8,368875760.0
2258,Demolition Man,R,1993-10-08,115.0,0.0,6.7,58055768.0
2259,Dennis the Menace,PG,1993-06-25,94.0,0.0,5.6,117270765.0
2260,Falling Down,R,1993-02-26,113.0,0.0,7.6,40903593.0
2261,The Pelican Brief,PG-13,1993-12-17,141.0,0.0,6.6,195268056.0
2262,The Firm,R,1993-06-30,154.0,0.0,6.8,270248367.0
2263,Last Action Hero,PG-13,1993-06-18,130.0,0.0,6.4,137298489.0
2264,Sister Act 2: Back in the Habit,PG,1993-12-10,107.0,0.0,5.6,57319029.0
2265,Groundhog Day,PG,1993-02-12,101.0,0.0,8.0,71074049.0
2266,Philadelphia,PG-13,1994-01-14,125.0,0.0,7.7,206678440.0
2267,Super Mario Bros.,PG,1993-05-28,104.0,0.0,4.1,20915465.0
2268,Sleepless in Seattle,PG,1993-06-25,105.0,0.0,6.8,227927165.0
2269,Cliffhanger,R,1993-05-28,113.0,0.0,6.4,255000211.0
2270,The Piano,R,1994-02-11,121.0,0.0,7.6,40185556.0
2271,The Nightmare Before Christmas,PG,1993-10-29,76.0,0.0,8.0,91491247.0
2272,Rookie of the Year,PG,1993-07-07,103.0,0.0,6.1,56500758.0
2273,"Blood In, Blood Out",R,1993-04-30,180.0,0.0,8.0,4496583.0
2274,In the Name of the Father,R,1994-02-25,133.0,0.0,8.1,65796862.0
2275,Alive,R,1993-01-15,120.0,0.0,7.1,36733909.0
2276,Addams Family Values,PG-13,1993-11-19,94.0,0.0,6.8,48919043.0
2277,Indecent Proposal,R,1993-04-07,117.0,0.0,6.0,266614059.0
2278,In the Line of Fire,R,1993-07-09,128.0,0.0,7.2,176997168.0
2279,The Age of Innocence,PG,1993-10-01,139.0,0.0,7.2,32255440.0
2280,Menace II Society,R,1993-05-26,97.0,0.0,7.5,27912072.0
2281,Gettysburg,PG,1993-10-08,271.0,0.0,7.6,10769960.0
2282,The Three Musketeers,PG,1993-11-12,105.0,0.0,6.4,53898845.0
2283,Homeward Bound: The Incredible Journey,G,1993-02-12,84.0,0.0,6.9,41833324.0
2284,The Secret Garden,G,1993-08-13,101.0,0.0,7.3,31181347.0
2285,Free Willy,PG,1993-07-16,112.0,0.0,6.0,153698625.0
2286,RoboCop 3,PG-13,1993-11-05,104.0,0.0,4.1,10696210.0
2287,The Remains of the Day,PG,1993-11-19,134.0,0.0,7.8,23237911.0
2288,Hard Target,R,1993-08-20,97.0,0.0,6.2,74189677.0
2289,Fire in the Sky,PG-13,1993-03-12,109.0,0.0,6.5,19885552.0
2290,Cool Runnings,PG,1993-10-01,98.0,0.0,7.0,154856263.0
2291,Dave,PG-13,1993-05-07,110.0,0.0,6.8,63270710.0
2292,Kalifornia,R,1993-09-03,117.0,0.0,6.7,2395231.0
2293,Benny & Joon,PG,1993-04-16,98.0,0.0,7.2,23261580.0
2294,Sliver,R,1993-05-21,107.0,0.0,5.0,116300000.0
2295,Rudy,PG,1993-10-22,114.0,0.0,7.5,22881563.0
2296,Coneheads,PG,1993-07-23,88.0,0.0,5.3,21274717.0
2297,So I Married an Axe Murderer,PG-13,1993-07-30,93.0,0.0,6.5,11585483.0
2298,Hot Shots! Part Deux,PG-13,1993-05-21,86.0,0.0,6.6,133752825.0
2299,Much Ado About Nothing,PG-13,1993-07-02,111.0,0.0,7.3,22549338.0
2300,The Crush,R,1993-04-02,89.0,0.0,5.8,13609396.0
2301,Loaded Weapon 1,PG-13,1993-02-05,84.0,0.0,6.2,27979399.0
2302,This Boy's Life,R,1993-04-23,115.0,0.0,7.3,4104962.0
2303,Three Colors: Blue,R,1993-09-08,94.0,0.0,7.9,1341154.0
2304,Grumpy Old Men,PG-13,1993-12-25,103.0,0.0,7.0,70172621.0
2305,A Perfect World,PG-13,1993-11-24,138.0,0.0,7.5,135130999.0
2306,Leprechaun,R,1993-01-08,92.0,0.0,4.8,8556940.0
2307,Malice,R,1993-10-01,107.0,0.0,6.4,46405336.0
2308,What's Love Got to Do with It,R,1993-06-25,118.0,0.0,7.3,39100956.0
2309,Short Cuts,R,1993-10-01,188.0,0.0,7.7,6110979.0
2310,Son in Law,PG-13,1993-07-02,95.0,0.0,5.8,36448400.0
2311,Striking Distance,R,1993-09-17,102.0,0.0,5.9,24107867.0
2312,Return of the Living Dead III,,1994-02-25,97.0,0.0,5.9,54207.0
2313,Searching for Bobby Fischer,PG,1993-08-11,109.0,0.0,7.4,7266383.0
2314,Jason Goes to Hell: the Final Friday,,1993-08-13,87.0,0.0,4.2,15935068.0
2315,Matinee,PG,1993-01-29,99.0,0.0,6.9,9532895.0
2316,The Good Son,R,1993-09-24,87.0,0.0,6.4,60613008.0
2317,The Beverly Hillbillies,PG,1993-10-15,92.0,0.0,5.0,57405220.0
2318,Beethoven's 2nd,PG,1993-12-17,89.0,0.0,4.9,118243066.0
2319,Killing Zoe,R,1994-09-01,96.0,0.0,6.5,418961.0
2320,Cronos,R,1994-05-01,94.0,0.0,6.7,621392.0
2321,Geronimo: An American Legend,PG-13,1993-12-10,115.0,0.0,6.5,18635620.0
2322,Wayne's World 2,PG-13,1993-12-10,95.0,0.0,6.2,48198019.0
2323,Point of No Return,R,1993-03-19,109.0,0.0,6.1,30038362.0
2324,Boxing Helena,R,1993-09-03,107.0,0.0,4.7,1796389.0
2325,Romeo Is Bleeding,R,1994-02-04,110.0,0.0,6.6,3275585.0
2326,Rising Sun,R,1993-07-30,129.0,0.0,6.3,107198790.0
2327,For Love or Money,PG,1993-10-01,96.0,0.0,6.2,11146270.0
2328,Teenage Mutant Ninja Turtles III,PG,1993-03-19,96.0,0.0,4.8,42273609.0
2329,Body Snatchers,R,1994-02-18,87.0,0.0,6.0,428868.0
2330,Stalingrad,Not Rated,1993-01-21,134.0,0.0,7.5,152972.0
2331,Airborne,PG,1993-09-17,91.0,0.0,6.3,2850263.0
2332,The Thing Called Love,PG-13,1993-08-27,116.0,0.0,6.4,1029721.0
2333,The Vanishing,R,1993-02-05,109.0,0.0,6.3,14543394.0
2334,The House of the Spirits,R,1994-04-01,140.0,0.0,6.9,6265311.0
2335,Undercover Blues,PG-13,1993-09-10,90.0,0.0,6.1,12324660.0
2336,Little Buddha,PG,1994-05-25,123.0,0.0,6.1,4858139.0
2337,Dragon,PG-13,1993-05-07,120.0,0.0,7.0,63513743.0
2338,Poetic Justice,R,1993-07-23,109.0,0.0,6.1,27515786.0
2339,The Joy Luck Club,R,1993-10-29,139.0,0.0,7.7,32901136.0
2340,The Cement Garden,Not Rated,1994-02-11,101.0,0.0,7.1,322975.0
2341,Untamed Heart,PG-13,1993-02-12,102.0,0.0,6.8,18898806.0
2342,Batman: Mask of the Phantasm,PG,1993-12-25,76.0,0.0,7.8,5635204.0
2343,Freaked,PG-13,1994-03-31,80.0,0.0,6.4,29296.0
2344,Swing Kids,PG-13,1993-03-05,112.0,0.0,6.8,5632086.0
2345,Heart and Souls,PG-13,1993-08-13,104.0,0.0,7.0,16589540.0
2346,Needful Things,R,1993-08-27,120.0,0.0,6.3,15185672.0
2347,Ruby in Paradise,R,1993-11-05,114.0,0.0,7.0,1001437.0
2348,Six Degrees of Separation,R,1993-12-08,112.0,0.0,6.8,6405918.0
2349,The Man Without a Face,PG-13,1993-08-25,115.0,0.0,6.7,24760338.0
2350,Farewell My Concubine,R,1993-10-15,171.0,0.0,8.1,6122607.0
2351,Sniper,R,1993-01-29,98.0,0.0,6.1,18994653.0
2352,Judgment Night,R,1993-10-15,110.0,0.0,6.6,12526677.0
2353,Shadowlands,PG,1994-01-14,131.0,0.0,7.3,25842377.0
2354,Arizona Dream,R,1994-09-09,142.0,0.0,7.3,112547.0
2355,Nowhere to Run,R,1993-01-15,94.0,0.0,5.7,22189039.0
2356,King of the Hill,PG-13,1993-08-20,103.0,0.0,7.4,1214231.0
2357,Mad Dog and Glory,R,1993-03-05,97.0,0.0,6.2,11081586.0
2358,We're Back! A Dinosaur's Story,G,1993-11-24,72.0,0.0,6.1,9317021.0
2359,Red Rock West,R,1993-05-14,98.0,0.0,7.0,2502551.0
2360,The Program,R,1993-09-24,112.0,0.0,6.5,23032565.0
2361,Ghost in the Machine,R,1993-12-29,95.0,0.0,4.6,5086909.0
2362,Fearless,R,1993-11-05,122.0,0.0,7.1,6995302.0
2363,Manhattan Murder Mystery,PG,1993-08-18,104.0,0.0,7.3,11330911.0
2364,Surf Ninjas,PG,1993-08-20,87.0,0.0,5.1,4916135.0
2365,Weekend at Bernie's II,PG,1993-07-09,97.0,0.0,4.8,12741891.0
2366,Les visiteurs,R,1996-07-12,107.0,0.0,7.1,659810.0
2367,The Adventures of Huck Finn,PG,1993-04-02,108.0,0.0,6.2,24103594.0
2368,Made in America,PG-13,1993-05-28,111.0,0.0,5.1,104942695.0
2369,Dream Lover,R,1994-05-06,103.0,0.0,6.2,256264.0
2370,M. Butterfly,R,1993-10-01,101.0,0.0,6.8,1498795.0
2371,The Dark Half,R,1993-04-23,122.0,0.0,6.0,10611160.0
2372,Only the Strong,PG-13,1993-08-27,99.0,0.0,6.6,3283371.0
2373,My Life,PG-13,1993-11-12,117.0,0.0,6.8,27804899.0
2374,Mi vida loca,R,1994-07-15,92.0,0.0,6.5,3267313.0
2375,Look Who's Talking Now,PG-13,1993-11-05,96.0,0.0,4.4,10340263.0
2376,The Meteor Man,PG,1993-08-06,100.0,0.0,5.2,8016708.0
2377,Fatal Instinct,PG-13,1993-10-29,91.0,0.0,5.8,7839327.0
2378,CB4,R,1993-03-12,89.0,0.0,6.3,17953778.0
2379,Calendar Girl,PG-13,1993-09-03,90.0,0.0,5.1,2570550.0
2380,Heaven & Earth,R,1994-01-07,140.0,0.0,6.8,5864949.0
2381,Indian Summer,PG-13,1993-04-23,97.0,0.0,6.6,14904910.0
2382,Once Upon a Forest,G,1993-06-18,71.0,0.0,6.5,6582052.0
2383,Posse,R,1993-05-14,111.0,0.0,5.5,18289763.0
2384,Flesh and Bone,R,1993-11-05,126.0,0.0,6.2,9709451.0
2385,Sommersby,PG-13,1993-02-05,114.0,0.0,6.2,140081992.0
2386,Even Cowgirls Get the Blues,R,1994-05-20,106.0,0.0,4.4,1708873.0
2387,Life with Mikey,PG,1993-06-04,91.0,0.0,5.6,12440858.0
2388,Best of the Best II,R,1993-03-05,101.0,0.0,5.6,6608687.0
2389,The Thief and the Cobbler,G,1995-08-25,90.0,0.0,7.1,669276.0
2390,My Boyfriend's Back,PG-13,1993-08-06,85.0,0.0,5.4,3335984.0
2391,Warlock: The Armageddon,R,1993-09-24,98.0,0.0,5.4,3902679.0
2392,The Scent of Green Papaya,Not Rated,1994-01-28,104.0,0.0,7.4,1700992.0
2393,Kika,Unrated,1994-05-06,114.0,0.0,6.5,2019581.0
2394,Wide Sargasso Sea,NC-17,1993-04-16,98.0,0.0,5.7,1614784.0
2395,Iron Monkey,PG-13,2001-10-12,85.0,0.0,7.5,14694904.0
2396,Mr. Nanny,PG,1993-10-08,84.0,0.0,3.8,4348572.0
2397,The Real McCoy,PG-13,1993-09-10,105.0,0.0,5.5,6484246.0
2398,3 Ninjas: Knuckle Up,PG-13,1995-04-07,85.0,0.0,4.3,413479.0
2399,Father Hood,PG-13,1993-08-27,95.0,0.0,4.9,3418141.0
2400,"Faraway, So Close!",PG-13,1993-12-21,140.0,0.0,7.3,810455.0
2401,Dangerous Game,R,1993-11-19,108.0,0.0,5.6,1261210.0
2402,Deadfall,R,1993-10-08,98.0,0.0,4.0,18369.0
2403,A Home of Our Own,PG,1993-11-05,104.0,0.0,7.1,1677807.0
2404,A Far Off Place,PG,1993-03-12,108.0,0.0,6.6,12890752.0
2405,Guilty as Sin,R,1993-06-04,107.0,0.0,5.6,22866222.0
2406,The Wedding Banquet,R,1993-08-04,106.0,0.0,7.6,6933459.0
2407,Another Stakeout,PG-13,1993-07-23,108.0,0.0,5.6,20208496.0
2408,Aspen Extreme,PG-13,1993-01-22,113.0,0.0,6.0,8041049.0
2409,Suture,Not Rated,1994-08-24,96.0,0.0,6.6,102780.0
2410,Blink,R,1994-01-26,106.0,0.0,6.2,16696219.0
2411,Where the Rivers Flow North,PG-13,1994-03-04,106.0,0.0,6.7,595505.0
